student_id,course_id,semester,internal_marks,assignment_marks,quiz_marks,lab_marks,final_marks
STU00119,EC304,1,50.0,25.0,15.0,25.0,45.37
STU00119,EC303,2,50.0,12.18,15.0,23.24,59.15
STU00119,EC305,3,48.55,25.0,11.35,25.0,62.75
STU00120,EE305,1,50.0,25.0,15.0,25.0,31.8
STU00120,EE304,2,50.0,25.0,15.0,25.0,86.17
STU00120,EE304,3,50.0,25.0,15.0,25.0,92.63
STU00120,EE302,4,50.0,25.0,15.0,25.0,64.88
STU00121,CE302,1,50.0,20.18,15.0,21.79,69.58
STU00121,CE304,2,50.0,22.67,11.36,25.0,51.71
STU00121,CE305,3,50.0,25.0,15.0,25.0,67.39
STU00121,CE302,4,50.0,25.0,15.0,25.0,78.15
STU00121,CE304,5,50.0,25.0,15.0,25.0,89.93
STU00121,CE302,6,50.0,25.0,15.0,8.55,63.8
STU00122,IT305,1,50.0,25.0,15.0,19.0,53.18
STU00122,IT301,2,50.0,25.0,12.82,24.58,39.74
STU00123,EE305,1,44.37,25.0,7.27,25.0,46.66
STU00123,EE301,2,40.23,25.0,8.84,23.07,67.0
STU00123,EE301,3,28.3,25.0,14.63,25.0,41.5
STU00123,EE303,4,50.0,22.45,15.0,20.69,29.56
STU00124,EE303,1,46.96,25.0,7.76,16.87,73.69
STU00124,EE301,2,43.98,24.0,15.0,25.0,59.79
STU00124,EE302,3,50.0,25.0,13.13,25.0,61.47
STU00124,EE301,4,50.0,25.0,15.0,25.0,52.22
STU00125,EC302,1,26.72,10.16,15.0,11.55,24.7
STU00125,EC304,2,11.33,11.76,6.47,18.34,2.88
STU00125,EC301,3,38.77,22.11,9.93,14.62,28.66
STU00125,EC301,4,32.65,15.21,10.02,12.34,71.3
STU00126,CS304,1,48.3,17.44,15.0,25.0,65.84
STU00126,CS305,2,50.0,23.8,15.0,17.27,34.72
STU00126,CS303,3,34.33,25.0,15.0,19.86,37.14
STU00126,CS304,4,34.03,24.08,9.21,19.1,65.25
STU00126,CS302,5,41.03,25.0,15.0,25.0,53.01
STU00127,CS304,1,38.96,24.29,15.0,12.14,74.61
STU00127,CS303,2,50.0,15.49,15.0,24.06,57.19
STU00127,CS305,3,47.11,25.0,15.0,25.0,65.68
STU00127,CS304,4,50.0,25.0,13.58,19.11,54.72
STU00127,CS304,5,47.93,25.0,15.0,24.8,44.1
STU00128,EE301,1,33.03,18.12,15.0,25.0,57.14
STU00128,EE303,2,50.0,11.81,15.0,25.0,65.7
STU00128,EE302,3,45.38,23.54,13.64,15.73,54.94
STU00128,EE305,4,-5.0,25.0,15.0,25.0,56.05
STU00128,EE305,5,50.0,25.0,12.23,25.0,39.71
STU00128,EE305,6,50.0,17.85,15.0,25.0,65.36
STU00129,IT305,1,50.0,22.87,15.0,25.0,87.09
STU00129,IT305,2,50.0,25.0,15.0,25.0,62.55
STU00129,IT304,3,50.0,25.0,15.0,25.0,86.07
STU00130,CS305,1,50.0,25.0,9.81,25.0,66.33
STU00130,CS301,2,50.0,25.0,12.24,25.0,93.02
STU00131,CE302,1,16.95,25.0,8.27,12.66,43.42
STU00131,CE301,2,31.71,15.28,10.84,15.95,20.39
STU00131,CE304,3,29.12,4.91,8.17,17.85,52.83
STU00132,EC301,1,50.0,25.0,11.8,23.71,56.18
STU00132,EC304,2,50.0,14.28,15.0,25.0,65.09
STU00132,EC304,3,47.05,25.0,15.0,24.61,53.81
STU00132,EC305,4,45.95,19.27,15.0,25.0,91.37
STU00132,EC304,5,50.0,25.0,15.0,22.33,54.54
STU00133,IT301,1,50.0,25.0,7.66,12.5,50.98
STU00133,IT305,2,50.0,9.93,12.33,24.9,41.47
STU00134,ME302,1,37.74,25.0,10.8,15.72,57.33
STU00134,ME303,2,49.04,25.0,9.95,14.64,46.97
STU00134,ME302,3,46.14,22.84,9.94,17.72,31.83
STU00134,ME304,4,31.94,17.8,14.56,24.4,57.72
STU00135,EC305,1,38.81,25.0,15.0,25.0,55.88
STU00135,EC302,2,45.99,14.78,15.0,25.0,45.51
STU00136,EC303,1,36.47,10.17,15.0,25.0,38.56
STU00136,EC301,2,38.18,12.21,15.0,25.0,78.96
STU00137,ME304,1,28.75,18.42,7.52,21.82,52.03
STU00137,ME303,2,30.29,24.24,15.0,20.61,21.75
STU00137,ME301,3,42.0,19.82,9.68,15.99,50.0
STU00138,CS302,1,29.95,17.47,15.0,14.55,45.33
STU00138,CS304,2,43.63,20.94,5.64,25.0,45.59
STU00138,CS301,3,23.04,15.61,10.35,20.92,57.39
STU00139,CE303,1,42.2,25.0,6.99,22.47,53.47
STU00139,CE305,2,50.0,25.0,15.0,25.0,50.95
STU00140,EC304,1,50.0,25.0,11.1,25.0,40.33
STU00140,EC304,2,42.34,18.56,15.0,25.0,67.18
STU00141,CE303,1,33.47,25.0,15.0,20.96,62.49
STU00141,CE302,2,42.58,21.87,5.44,25.0,49.15
STU00142,ME305,1,50.0,19.61,15.0,16.38,70.62
STU00142,ME304,2,50.0,20.6,15.0,23.27,33.11
STU00142,ME305,3,50.0,24.32,15.0,25.0,56.58
STU00142,ME302,4,48.03,25.0,12.28,25.0,71.03
STU00143,EE302,1,49.29,19.69,6.0,25.0,51.05
STU00143,EE305,2,50.0,25.0,9.6,19.58,34.77
STU00143,EE305,3,24.78,21.09,14.21,22.74,43.29
STU00143,EE301,4,40.96,25.0,11.83,21.12,41.42
STU00143,EE304,5,21.03,25.0,13.42,23.81,38.67
STU00143,EE302,6,46.36,12.31,12.1,17.33,20.87
STU00144,EE304,1,44.28,10.99,0.0,16.99,39.08
STU00144,EE305,2,23.03,21.88,14.14,10.91,22.74
STU00145,CE303,1,50.0,23.16,12.94,22.41,66.77
STU00145,CE305,2,36.64,20.59,7.68,25.0,71.53
STU00145,CE301,3,50.0,25.0,11.38,25.0,39.59
STU00145,CE305,4,46.82,25.0,13.69,25.0,38.72
STU00145,CE303,5,50.0,25.0,15.0,17.08,51.23
STU00146,CS301,1,32.17,5.78,9.21,25.0,46.09
STU00146,CS305,2,5.78,23.52,15.0,11.9,30.77
STU00146,CS304,3,27.94,16.01,11.43,14.09,32.57
STU00146,CS305,4,27.03,21.51,9.32,19.17,55.01
STU00146,CS303,5,27.5,17.95,8.36,13.29,12.46
STU00147,EC303,1,44.31,25.0,11.78,25.0,59.16
STU00147,EC303,2,48.55,25.0,15.0,22.45,23.35
STU00147,EC302,3,50.0,25.0,14.6,25.0,55.77
STU00147,EC305,4,50.0,21.1,15.0,20.27,57.43
STU00147,EC301,5,36.03,25.0,15.0,25.0,49.65
STU00148,IT305,1,50.0,25.0,15.0,25.0,78.48
STU00148,IT301,2,50.0,25.0,12.3,25.0,65.34
STU00149,CS304,1,50.0,25.0,15.0,23.54,56.24
STU00149,CS304,2,50.0,19.91,15.0,25.0,65.09
STU00149,CS301,3,-5.0,25.0,12.46,23.54,54.98
STU00150,CE301,1,47.85,25.0,13.29,20.29,49.37
STU00150,CE304,2,38.53,23.88,6.91,13.12,57.14
STU00150,CE304,3,36.37,25.0,7.46,22.56,40.23
STU00150,CE301,4,50.0,16.86,7.22,24.38,48.91
STU00150,CE304,5,45.99,25.0,10.06,25.0,37.11
STU00151,EE304,1,46.16,25.0,11.92,24.57,45.43
STU00151,EE302,2,44.72,22.0,11.19,20.38,83.89
STU00151,EE303,3,38.35,25.0,15.0,21.84,19.06
STU00152,ME301,1,50.0,16.68,15.0,25.0,77.06
STU00152,ME302,2,50.0,25.0,11.86,25.0,75.36
STU00152,ME304,3,50.0,25.0,15.0,22.3,92.28
STU00153,EE303,1,38.26,12.07,15.0,9.92,24.25
STU00153,EE305,2,19.34,3.3,0.0,12.78,31.69
STU00154,CS302,1,26.82,11.51,6.18,12.19,31.16
STU00154,CS301,2,23.39,4.78,11.57,11.2,39.65
STU00155,CE305,1,25.3,10.13,0.0,13.86,32.75
STU00155,CE302,2,17.79,23.54,9.77,22.52,34.64
STU00155,CE305,3,30.35,0.0,15.0,10.56,41.55
STU00155,CE301,4,39.11,2.85,12.81,9.37,50.51
STU00155,CE301,5,37.99,17.13,15.0,18.39,23.88
STU00155,CE303,6,42.98,4.9,15.0,25.0,19.63
STU00156,CE303,1,50.0,16.89,9.66,25.0,63.77
STU00156,CE301,2,50.0,25.0,15.0,23.68,88.73
STU00156,CE305,3,50.0,25.0,14.17,25.0,63.47
STU00156,CE301,4,50.0,25.0,15.0,22.57,82.94
STU00156,CE301,5,50.0,25.0,15.0,25.0,67.14
STU00156,CE304,6,46.16,25.0,11.28,21.87,55.89
STU00157,IT301,1,50.0,18.27,14.18,25.0,56.01
STU00157,IT304,2,46.93,25.0,15.0,25.0,83.52
STU00157,IT305,3,30.56,20.02,6.31,21.58,59.64
STU00157,IT302,4,50.0,25.0,15.0,25.0,80.04
STU00158,ME304,1,50.0,25.0,15.0,25.0,86.3
STU00158,ME303,2,50.0,25.0,15.0,25.0,100.0
STU00158,ME304,3,50.0,25.0,12.99,25.0,81.48
STU00158,ME303,4,50.0,25.0,15.0,25.0,77.66
STU00159,EC301,1,-5.0,25.0,15.0,22.09,61.56
STU00159,EC304,2,49.34,25.0,10.72,25.0,49.95
STU00159,EC302,3,50.0,18.46,15.0,22.08,58.21
STU00159,EC302,4,50.0,25.0,12.58,25.0,79.06
STU00159,EC303,5,50.0,23.48,15.0,25.0,51.07
STU00159,EC301,6,50.0,25.0,15.0,25.0,67.79
STU00160,CE304,1,42.89,20.01,10.9,25.0,61.87
STU00160,CE305,2,50.0,16.66,7.59,25.0,49.15
STU00160,CE303,3,50.0,22.75,8.65,25.0,53.33
STU00160,CE301,4,48.09,13.32,15.0,25.0,47.51
STU00160,CE302,5,41.16,20.7,15.0,9.15,54.7
STU00161,EC303,1,50.0,25.0,7.91,25.0,46.02
STU00161,EC301,2,41.45,13.74,9.25,13.02,50.96
STU00162,CE304,1,50.0,25.0,14.89,19.0,65.96
STU00162,CE301,2,32.72,25.0,15.0,23.77,61.86
STU00163,CS304,1,50.0,25.0,15.0,25.0,49.17
STU00163,CS301,2,50.0,15.84,15.0,23.2,57.46
STU00164,EE304,1,50.0,25.0,15.0,25.0,63.03
STU00164,EE303,2,50.0,25.0,14.5,18.44,57.79
STU00165,ME301,1,32.2,25.0,15.0,18.89,43.29
STU00165,ME305,2,33.2,12.85,10.74,17.27,43.53
STU00166,ME304,1,50.0,25.0,15.0,25.0,79.76
STU00166,ME301,2,50.0,25.0,15.0,25.0,65.12
STU00166,ME302,3,50.0,25.0,15.0,25.0,48.92
STU00166,ME304,4,50.0,25.0,15.0,23.79,63.85
STU00167,IT304,1,40.23,20.33,15.0,19.15,40.15
STU00167,IT303,2,32.92,14.88,15.0,25.0,50.24
STU00167,IT304,3,43.37,22.39,13.93,24.25,69.82
STU00167,IT305,4,50.0,25.0,15.0,16.75,50.21
STU00167,IT301,5,50.0,25.0,5.52,25.0,37.31
STU00168,EC305,1,28.56,23.04,8.37,18.54,52.12
STU00168,EC305,2,43.1,23.81,11.95,9.91,50.05
STU00169,CE302,1,46.87,22.8,15.0,25.0,56.84
STU00169,CE303,2,50.0,10.22,9.72,20.51,65.07
STU00169,CE304,3,40.0,25.0,10.21,25.0,72.86
STU00169,CE302,4,50.0,25.0,11.64,24.84,45.37
STU00169,CE302,5,50.0,19.66,15.0,25.0,48.95
STU00169,CE301,6,50.0,25.0,15.0,14.27,41.49
STU00170,ME305,1,36.71,21.28,14.82,25.0,91.05
STU00170,ME305,2,46.8,25.0,15.0,21.32,65.64
STU00170,ME303,3,44.07,25.0,9.64,25.0,57.97
STU00170,ME302,4,50.0,22.15,14.96,25.0,52.62
STU00171,EC305,1,40.93,25.0,15.0,23.82,45.09
STU00171,EC303,2,50.0,25.0,9.85,25.0,37.75
STU00171,EC301,3,28.49,20.88,13.69,19.91,30.21
STU00171,EC301,4,47.82,16.89,11.87,13.71,47.86
STU00172,EC305,1,50.0,25.0,15.0,25.0,71.47
STU00172,EC304,2,50.0,25.0,15.0,25.0,61.69
STU00172,EC302,3,50.0,25.0,15.0,25.0,70.67
STU00172,EC302,4,50.0,20.32,15.0,25.0,66.49
STU00172,EC303,5,50.0,25.0,11.41,25.0,76.04
STU00172,EC304,6,50.0,25.0,15.0,25.0,100.0
STU00173,CE303,1,49.84,13.52,15.0,25.0,54.83
STU00173,CE305,2,48.89,25.0,15.0,19.99,57.16
STU00173,CE304,3,46.92,25.0,15.0,22.25,75.2
STU00173,CE302,4,50.0,25.0,10.37,25.0,60.59
STU00173,CE304,5,49.25,21.4,10.45,25.0,66.55
STU00173,CE304,6,50.0,25.0,15.0,22.48,54.09
STU00174,ME302,1,50.0,21.99,10.73,15.06,48.54
STU00174,ME304,2,41.48,25.0,15.0,18.82,47.0
STU00175,CS304,1,41.6,22.89,15.0,20.92,63.23
STU00175,CS304,2,50.0,22.09,15.0,25.0,57.18
STU00175,CS304,3,38.05,21.1,8.37,25.0,70.54
STU00176,EE303,1,50.0,25.0,12.05,18.39,58.95
STU00176,EE301,2,50.0,25.0,15.0,25.0,54.47
STU00177,CS305,1,50.0,25.0,15.0,24.73,61.13
STU00177,CS302,2,50.0,21.5,15.0,25.0,30.95
STU00178,EE302,1,50.0,25.0,15.0,25.0,54.11
STU00178,EE301,2,50.0,25.0,13.2,25.0,50.01
STU00178,EE302,3,50.0,19.14,10.94,11.68,77.37
STU00178,EE303,4,39.82,25.0,8.3,20.76,32.01
STU00178,EE302,5,46.67,25.0,15.0,20.58,63.98
STU00179,IT303,1,50.0,17.82,8.09,23.73,55.92
STU00179,IT302,2,40.43,19.12,15.0,17.97,80.58
STU00179,IT301,3,36.07,17.79,14.01,12.72,51.55
STU00180,EC301,1,50.0,25.0,15.0,25.0,76.61
STU00180,EC302,2,50.0,19.46,15.0,20.83,53.46
STU00180,EC301,3,50.0,23.81,15.0,25.0,54.47
STU00180,EC302,4,50.0,20.2,15.0,24.67,57.78
STU00181,EE302,1,50.0,25.0,15.0,25.0,59.11
STU00181,EE303,2,50.0,25.0,15.0,25.0,60.02
STU00181,EE305,3,50.0,25.0,9.57,24.96,73.33
STU00181,EE301,4,50.0,25.0,15.0,25.0,90.44
STU00181,EE302,5,50.0,25.0,10.76,25.0,51.02
STU00182,ME302,1,50.0,23.41,9.47,25.0,89.22
STU00182,ME303,2,50.0,25.0,15.0,25.0,150.0
STU00182,ME305,3,50.0,25.0,15.0,25.0,79.57
STU00183,CS301,1,33.73,18.63,6.49,25.0,49.76
STU00183,CS305,2,39.34,20.43,15.0,19.35,49.96
STU00183,CS302,3,50.0,25.0,15.0,25.0,66.18
STU00184,EC301,1,50.0,25.0,12.53,25.0,62.9
STU00184,EC302,2,50.0,25.0,11.17,21.06,66.1
STU00184,EC302,3,50.0,17.0,12.14,14.29,52.84
STU00185,ME305,1,50.0,25.0,10.66,21.45,74.64
STU00185,ME302,2,50.0,25.0,15.0,25.0,81.46
STU00185,ME305,3,50.0,25.0,15.0,15.88,77.5
STU00185,ME304,4,50.0,25.0,15.0,25.0,67.15
STU00185,ME302,5,50.0,15.16,15.0,25.0,57.31
STU00186,CE305,1,36.2,12.25,4.0,17.07,39.33
STU00186,CE304,2,35.43,1.82,12.8,12.51,42.82
STU00186,CE303,3,-5.0,12.5,14.47,15.77,30.76
STU00186,CE305,4,42.4,19.74,15.0,17.94,38.65
STU00187,IT302,1,39.89,25.0,0.0,24.7,50.02
STU00187,IT304,2,50.0,17.16,15.0,25.0,39.08
STU00187,IT304,3,36.95,19.5,14.75,21.98,56.18
STU00188,CE304,1,47.15,20.01,12.81,22.39,59.24
STU00188,CE305,2,40.28,25.0,12.24,25.0,40.83
STU00188,CE303,3,28.57,24.51,14.21,22.91,63.89
STU00188,CE305,4,33.49,24.38,14.36,25.0,41.87
STU00189,EE301,1,50.0,14.46,3.81,14.66,38.17
STU00189,EE304,2,44.16,1.18,9.24,25.0,37.86
STU00189,EE302,3,24.85,25.0,11.49,21.46,30.47
STU00190,IT305,1,40.61,16.33,10.17,25.0,42.01
STU00190,IT304,2,37.97,25.0,15.0,25.0,71.4
STU00190,IT304,3,44.71,25.0,15.0,21.42,41.68
STU00190,IT304,4,46.73,25.0,12.25,25.0,41.12
STU00190,IT304,5,50.0,25.0,13.19,25.0,36.88
STU00191,EE304,1,23.84,7.89,9.45,12.22,22.85
STU00191,EE302,2,25.36,17.11,11.12,0.0,45.01
STU00191,EE302,3,31.49,1.11,3.25,23.97,21.61
STU00191,EE301,4,25.38,16.45,11.22,18.98,46.89
STU00192,CS303,1,50.0,25.0,15.0,25.0,49.54
STU00192,CS303,2,50.0,25.0,13.92,25.0,54.94
STU00193,CE301,1,50.0,25.0,14.3,19.89,32.99
STU00193,CE303,2,50.0,25.0,15.0,18.46,31.86
STU00194,IT302,1,47.23,17.99,11.89,18.17,37.51
STU00194,IT302,2,32.3,12.52,10.41,17.37,42.75
STU00194,IT303,3,12.95,24.46,9.55,17.03,49.14
STU00194,IT303,4,44.47,12.11,12.34,3.49,46.91
STU00194,IT305,5,13.61,20.21,4.28,14.62,29.78
STU00194,IT305,6,34.33,12.45,2.99,15.95,14.07
STU00195,IT303,1,43.6,24.87,7.6,25.0,77.35
STU00195,IT303,2,50.0,21.89,15.0,23.75,50.67
STU00196,CE305,1,47.15,15.84,5.35,16.52,44.41
STU00196,CE304,2,37.01,17.21,15.0,25.0,41.12
STU00196,CE304,3,42.07,25.0,10.33,18.8,48.34
STU00196,CE302,4,44.46,21.91,15.0,18.57,35.5
STU00196,CE304,5,50.0,0.74,11.2,25.0,46.26
STU00197,IT305,1,46.78,23.5,15.0,25.0,62.59
STU00197,IT304,2,32.58,25.0,15.0,17.48,62.1
STU00197,IT301,3,40.62,12.65,15.0,25.0,61.04
STU00197,IT302,4,47.36,24.82,15.0,25.0,69.53
STU00197,IT304,5,50.0,25.0,15.0,25.0,41.68
STU00197,IT304,6,46.18,25.0,8.53,20.22,71.66
STU00198,CE301,1,36.87,13.46,12.79,17.22,64.61
STU00198,CE302,2,29.26,25.0,15.0,20.89,63.17
STU00198,CE303,3,43.65,15.14,15.0,16.53,45.58
STU00198,CE304,4,44.41,20.16,10.09,23.97,36.61
STU00198,CE303,5,41.68,22.71,0.0,16.22,42.1
STU00198,CE304,6,45.67,15.45,10.11,16.24,38.02
STU00199,CS305,1,47.63,13.01,15.0,23.21,64.41
STU00199,CS303,2,19.35,19.61,9.18,19.03,53.53
STU00199,CS305,3,47.9,16.29,11.07,21.88,55.19
STU00199,CS302,4,50.0,19.98,8.03,22.96,52.91
STU00199,CS303,5,44.72,4.88,13.06,17.25,32.13
STU00200,CS302,1,38.68,21.46,15.0,25.0,61.85
STU00200,CS301,2,40.55,25.0,12.98,25.0,68.49
STU00200,CS302,3,35.91,18.36,15.0,18.39,47.43
STU00200,CS301,4,33.93,21.23,15.0,25.0,59.04
STU00200,CS305,5,50.0,24.12,13.84,25.0,33.85
STU00201,ME301,1,50.0,25.0,15.0,25.0,100.0
STU00201,ME301,2,50.0,25.0,15.0,25.0,97.32
STU00201,ME301,3,50.0,25.0,15.0,25.0,68.82
STU00201,ME301,4,50.0,25.0,15.0,25.0,100.0
STU00202,EC301,1,50.0,25.0,15.0,25.0,46.93
STU00202,EC303,2,50.0,25.0,15.0,25.0,51.5
STU00202,EC302,3,49.19,25.0,15.0,18.58,55.31
STU00203,EC301,1,45.35,19.51,15.0,25.0,71.66
STU00203,EC301,2,47.85,24.46,11.14,18.02,46.61
STU00203,EC305,3,50.0,25.0,13.74,22.07,54.29
STU00203,EC302,4,48.75,17.62,15.0,22.93,48.68
STU00203,EC304,5,50.0,25.0,9.58,23.82,44.19
STU00203,EC302,6,37.79,17.41,8.01,18.08,17.79
STU00204,EC305,1,39.3,25.0,15.0,17.3,62.55
STU00204,EC304,2,45.27,20.08,15.0,20.74,58.64
STU00204,EC304,3,50.0,25.0,6.26,25.0,50.63
STU00205,EE302,1,42.65,14.49,2.5,12.42,16.23
STU00205,EE304,2,31.44,13.39,13.07,20.04,38.1
STU00205,EE302,3,28.2,12.14,5.76,18.14,49.81
STU00206,CE302,1,50.0,25.0,11.18,25.0,85.05
STU00206,CE303,2,50.0,25.0,15.0,19.17,72.35
STU00206,CE301,3,50.0,25.0,15.0,22.51,80.63
STU00206,CE304,4,50.0,25.0,15.0,25.0,88.54
STU00206,CE304,5,50.0,25.0,15.0,25.0,76.63
STU00206,CE305,6,50.0,25.0,10.02,25.0,62.84
STU00207,CE304,1,50.0,25.0,15.0,25.0,79.84
STU00207,CE304,2,50.0,25.0,15.0,24.05,58.1
STU00207,CE301,3,50.0,25.0,14.81,25.0,58.81
STU00207,CE304,4,50.0,25.0,4.32,23.68,38.43
STU00207,CE303,5,39.53,25.0,14.17,25.0,77.11
STU00207,CE305,6,50.0,25.0,15.0,25.0,42.87
STU00208,EE302,1,41.1,12.61,6.22,17.63,38.95
STU00208,EE305,2,31.42,20.91,12.86,11.15,56.77
STU00208,EE304,3,37.08,25.0,15.0,16.46,35.29
STU00208,EE302,4,50.0,15.29,15.0,17.0,54.16
STU00208,EE304,5,35.65,12.82,15.0,19.55,38.95
STU00209,CS302,1,38.64,25.0,15.0,18.85,53.01
STU00209,CS305,2,50.0,16.58,9.28,22.49,56.23
STU00209,CS301,3,50.0,21.84,15.0,25.0,62.89
STU00210,IT304,1,50.0,25.0,15.0,16.37,55.31
STU00210,IT303,2,44.49,15.42,13.0,25.0,56.48
STU00210,IT301,3,46.2,22.02,7.73,25.0,52.15
STU00210,IT304,4,50.0,25.0,15.0,14.94,92.69
STU00210,IT302,5,50.0,25.0,11.41,22.73,70.23
STU00211,IT305,1,29.46,15.72,9.11,6.78,39.44
STU00211,IT304,2,28.84,15.38,9.38,20.73,40.47
STU00211,IT301,3,24.61,9.13,6.85,12.06,40.1
STU00212,CE303,1,49.93,25.0,15.0,25.0,40.69
STU00212,CE302,2,50.0,25.0,15.0,25.0,91.49
STU00212,CE301,3,50.0,25.0,15.0,25.0,53.42
STU00212,CE303,4,50.0,24.43,10.87,25.0,60.46
STU00212,CE302,5,49.51,25.0,15.0,25.0,68.01
STU00213,CE304,1,29.75,23.48,15.0,18.44,46.2
STU00213,CE301,2,39.57,25.0,15.0,25.0,44.84
STU00213,CE305,3,40.65,25.0,15.0,18.7,47.61
STU00213,CE304,4,50.0,25.0,15.0,25.0,52.96
STU00213,CE304,5,50.0,25.0,7.79,25.0,47.52
STU00214,ME302,1,49.41,19.93,15.0,16.29,41.29
STU00214,ME305,2,50.0,20.12,11.53,21.58,45.7
STU00214,ME302,3,45.98,14.45,5.98,22.13,45.15
STU00215,CS305,1,26.09,16.95,11.76,22.44,14.66
STU00215,CS302,2,28.96,8.5,6.02,11.18,40.61
STU00216,IT303,1,50.0,25.0,15.0,23.62,46.64
STU00216,IT304,2,43.51,25.0,15.0,25.0,61.31
STU00217,CE302,1,50.0,25.0,15.0,25.0,96.11
STU00217,CE305,2,50.0,25.0,15.0,25.0,84.73
STU00217,CE304,3,50.0,25.0,15.0,25.0,64.53
STU00218,ME301,1,50.0,25.0,15.0,24.65,52.32
STU00218,ME303,2,50.0,22.87,15.0,24.42,71.64
STU00218,ME301,3,50.0,22.67,15.0,25.0,47.01
STU00218,ME301,4,50.0,15.95,15.0,22.92,55.25
STU00218,ME302,5,50.0,22.98,6.13,25.0,49.49
STU00218,ME303,6,50.0,25.0,15.0,24.29,55.62
STU00219,EC301,1,50.0,25.0,15.0,25.0,100.0
STU00219,EC304,2,50.0,25.0,15.0,25.0,73.15
STU00219,EC301,3,50.0,25.0,15.0,25.0,68.53
STU00220,CS301,1,50.0,25.0,15.0,25.0,71.59
STU00220,CS301,2,50.0,25.0,13.5,20.49,56.14
STU00220,CS302,3,48.94,25.0,15.0,25.0,77.33
STU00221,IT305,1,45.81,25.0,15.0,25.0,58.72
STU00221,IT303,2,50.0,25.0,15.0,25.0,53.51
STU00221,IT305,3,50.0,25.0,3.82,25.0,72.51
STU00221,IT305,4,50.0,25.0,14.87,25.0,57.94
STU00221,IT305,5,37.4,25.0,14.26,25.0,80.11
STU00222,ME301,1,38.86,18.15,10.3,16.2,54.4
STU00222,ME302,2,41.41,23.11,15.0,10.29,62.85
STU00222,ME303,3,36.14,18.74,6.4,9.84,50.54
STU00222,ME302,4,48.36,25.0,12.35,16.78,53.36
STU00222,ME304,5,47.96,11.03,5.45,25.0,28.2
STU00223,CS304,1,50.0,20.16,9.36,25.0,78.42
STU00223,CS304,2,50.0,25.0,15.0,25.0,76.28
STU00224,CE303,1,50.0,25.0,15.0,25.0,87.22
STU00224,CE301,2,50.0,25.0,15.0,25.0,58.38
STU00225,EE304,1,47.44,25.0,15.0,25.0,70.05
STU00225,EE305,2,-5.0,18.96,15.0,21.68,83.03
STU00225,EE301,3,50.0,25.0,15.0,23.52,62.58
STU00226,EC301,1,50.0,25.0,14.49,25.0,70.78
STU00226,EC304,2,50.0,25.0,15.0,25.0,66.91
STU00226,EC303,3,50.0,25.0,11.08,25.0,86.72
STU00226,EC303,4,50.0,17.13,15.0,25.0,74.97
STU00227,CE303,1,44.09,25.0,15.0,13.54,33.11
STU00227,CE305,2,43.09,25.0,10.91,25.0,37.9
STU00228,EC305,1,50.0,25.0,15.0,25.0,57.34
STU00228,EC305,2,50.0,17.29,15.0,25.0,68.01
STU00228,EC302,3,50.0,25.0,13.49,25.0,78.94
STU00228,EC305,4,50.0,25.0,15.0,25.0,79.55
STU00228,EC303,5,50.0,25.0,15.0,25.0,63.53
STU00229,IT302,1,50.0,25.0,15.0,25.0,76.35
STU00229,IT301,2,50.0,25.0,15.0,25.0,73.1
STU00229,IT303,3,50.0,25.0,10.0,18.53,66.07
STU00229,IT303,4,50.0,25.0,15.0,20.6,73.53
STU00229,IT302,5,50.0,25.0,9.49,25.0,73.43
STU00230,CS301,1,45.06,25.0,12.59,25.0,58.93
STU00230,CS305,2,50.0,17.65,9.14,17.46,78.33
STU00230,CS303,3,50.0,17.36,15.0,21.66,44.59
STU00231,ME303,1,43.88,24.92,13.0,25.0,72.14
STU00231,ME305,2,36.09,22.07,8.17,25.0,34.77
STU00231,ME303,3,46.08,16.03,15.0,22.65,39.12
STU00231,ME302,4,44.58,25.0,8.82,22.06,48.59
STU00232,EC302,1,29.93,15.45,15.0,10.45,34.44
STU00232,EC305,2,32.8,22.1,2.73,15.25,42.28
STU00232,EC302,3,46.81,23.15,5.89,19.27,38.11
STU00232,EC305,4,42.29,15.85,15.0,13.36,31.36
STU00233,CS303,1,49.89,25.0,15.0,25.0,47.41
STU00233,CS304,2,48.67,16.94,14.01,25.0,59.29
STU00233,CS301,3,48.14,18.19,6.52,20.62,53.29
STU00233,CS301,4,50.0,25.0,12.84,25.0,59.17
STU00233,CS301,5,49.8,25.0,15.0,25.0,64.92
STU00233,CS302,6,47.35,14.64,15.0,24.67,53.31
STU00234,ME302,1,41.89,22.77,13.86,15.16,67.26
STU00234,ME302,2,44.8,17.77,15.0,25.0,62.14
STU00235,ME304,1,50.0,25.0,15.0,25.0,83.71
STU00235,ME302,2,50.0,25.0,15.0,25.0,93.37
STU00235,ME302,3,50.0,25.0,15.0,25.0,80.91
STU00235,ME302,4,50.0,25.0,15.0,25.0,100.0
STU00235,ME303,5,50.0,25.0,15.0,25.0,58.7
STU00236,EE304,1,45.12,25.0,15.0,25.0,82.44
STU00236,EE303,2,50.0,21.95,15.0,25.0,56.15
STU00236,EE301,3,48.13,22.61,15.0,25.0,61.07
STU00236,EE304,4,50.0,25.0,15.0,22.98,57.06
STU00236,EE302,5,43.46,25.0,15.0,19.63,58.81
STU00236,EE304,6,47.65,19.04,13.44,25.0,53.62
STU00237,CE305,1,36.05,25.0,6.36,7.57,48.36
STU00237,CE302,2,14.46,15.22,15.0,15.57,35.06
STU00237,CE301,3,39.07,24.63,3.8,12.88,55.5
