student_id,course_id,semester,total_classes,attended_classes,attendance_percentage
STU00763,EC303,3,63,45,71.43
STU00763,EC305,4,65,59,90.77
STU00763,EC304,5,63,56,88.89
STU00764,IT301,1,55,45,81.82
STU00764,IT301,2,70,57,81.43
STU00764,IT302,3,70,59,84.29
STU00764,IT302,4,68,59,86.76
STU00765,CS301,1,70,54,77.14
STU00765,CS305,2,67,55,82.09
STU00765,CS305,3,67,55,82.09
STU00765,CS301,4,58,48,82.76
STU00766,EE301,1,58,44,75.86
STU00766,EE301,2,62,44,70.97
STU00766,EE303,3,68,52,76.47
STU00766,EE304,4,56,38,67.86
STU00766,EE303,5,69,53,76.81
STU00766,EE304,6,56,44,78.57
STU00767,EE304,1,55,45,81.82
STU00767,EE302,2,60,40,66.67
STU00767,EE301,3,65,48,73.85
STU00767,EE301,4,64,57,89.06
STU00767,EE304,5,55,40,72.73
STU00768,IT303,1,66,50,75.76
STU00768,IT303,2,66,47,71.21
STU00768,IT302,3,63,41,65.08
STU00768,IT304,4,56,34,60.71
STU00768,IT303,5,69,53,76.81
STU00769,ME302,1,61,44,-1.0
STU00769,ME305,2,65,47,72.31
STU00769,ME304,3,66,52,78.79
STU00769,ME302,4,70,45,64.29
STU00770,CE303,1,66,63,95.45
STU00770,CE305,2,62,48,77.42
STU00771,EC303,1,58,43,74.14
STU00771,EC301,2,67,51,76.12
STU00771,EC303,3,70,61,87.14
STU00771,EC302,4,67,66,98.51
STU00772,EE303,1,70,46,65.71
STU00772,EE303,2,65,52,80.0
STU00772,EE304,3,66,42,63.64
STU00773,EE302,1,65,63,96.92
STU00773,EE301,2,58,52,89.66
STU00773,EE302,3,64,49,76.56
STU00774,CS305,1,64,59,92.19
STU00774,CS305,2,60,56,93.33
STU00774,CS304,3,57,47,82.46
STU00774,CS302,4,57,42,73.68
STU00774,CS301,5,67,60,89.55
STU00774,CS303,6,59,49,83.05
STU00775,EC305,1,66,66,100.0
STU00775,EC304,2,59,57,96.61
STU00775,EC304,3,58,52,89.66
STU00775,EC303,4,57,57,100.0
STU00776,EC302,1,69,57,82.61
STU00776,EC301,2,62,49,79.03
STU00776,EC305,3,59,46,77.97
STU00776,EC303,4,55,40,72.73
STU00777,CS302,1,62,43,69.35
STU00777,CS302,2,62,44,70.97
STU00777,CS304,3,61,30,49.18
STU00777,CS302,4,55,44,80.0
STU00777,CS303,5,62,43,69.35
STU00778,EC305,1,70,39,55.71
STU00778,EC304,2,68,43,63.24
STU00779,IT305,1,61,43,70.49
STU00779,IT304,2,60,41,68.33
STU00779,IT305,3,67,40,59.7
STU00779,IT305,4,67,47,70.15
STU00779,IT303,5,66,55,83.33
STU00779,IT303,6,68,46,67.65
STU00780,IT303,1,62,52,83.87
STU00780,IT303,2,66,55,83.33
STU00780,IT301,3,59,46,77.97
STU00780,IT303,4,62,62,100.0
STU00781,CS305,1,59,43,72.88
STU00781,CS301,2,70,55,78.57
STU00781,CS305,3,65,47,72.31
STU00781,CS301,4,62,39,62.9
STU00781,CS303,5,62,41,66.13
STU00781,CS304,6,63,51,80.95
STU00782,IT301,1,69,56,81.16
STU00782,IT305,2,69,58,84.06
STU00782,IT304,3,68,50,73.53
STU00782,IT301,4,60,43,71.67
STU00782,IT301,5,69,44,63.77
STU00782,IT305,6,56,46,82.14
STU00783,IT304,1,59,43,72.88
STU00783,IT301,2,66,54,81.82
STU00783,IT301,3,63,46,73.02
STU00783,IT305,4,63,50,79.37
STU00784,EE305,1,70,46,65.71
STU00784,EE304,2,59,31,52.54
STU00785,EE302,1,69,62,89.86
STU00785,EE303,2,64,56,87.5
STU00785,EE303,3,62,51,82.26
STU00785,EE305,4,68,51,75.0
STU00785,EE302,5,65,57,87.69
STU00786,ME305,1,56,48,85.71
STU00786,ME303,2,58,46,79.31
STU00787,CS305,1,57,46,80.7
STU00787,CS305,2,68,56,82.35
STU00788,CS302,1,62,53,85.48
STU00788,CS305,2,60,48,80.0
STU00788,CS302,3,55,45,81.82
STU00789,CE301,1,65,49,75.38
STU00789,CE301,2,58,45,77.59
STU00789,CE304,3,67,50,74.63
STU00789,CE304,4,67,38,56.72
STU00789,CE304,5,59,45,76.27
STU00790,EC302,1,58,41,70.69
STU00790,EC303,2,66,45,68.18
STU00790,EC302,3,68,45,66.18
STU00790,EC303,4,70,51,72.86
STU00791,IT302,1,63,54,85.71
STU00791,IT304,2,61,43,70.49
STU00792,CE303,1,57,38,66.67
STU00792,CE303,2,69,45,65.22
STU00792,CE301,3,63,48,76.19
STU00793,ME305,1,56,56,100.0
STU00793,ME305,2,56,44,78.57
STU00794,EE301,1,60,40,66.67
STU00794,EE301,2,55,34,61.82
STU00794,EE301,3,65,56,86.15
STU00794,EE304,4,64,45,70.31
STU00795,EE305,1,66,51,77.27
STU00795,EE301,2,60,36,60.0
STU00796,IT305,1,70,48,68.57
STU00796,IT302,2,61,37,60.66
STU00796,IT303,3,58,34,58.62
STU00797,EC305,1,66,52,78.79
STU00797,EC305,2,60,48,80.0
STU00797,EC304,3,60,45,75.0
STU00798,EC302,1,69,59,85.51
STU00798,EC301,2,56,43,76.79
STU00798,EC305,3,58,48,82.76
STU00798,EC303,4,64,49,76.56
STU00798,EC301,5,66,45,68.18
STU00798,EC302,6,60,48,80.0
STU00799,CE304,1,61,42,68.85
STU00799,CE305,2,59,51,86.44
STU00800,EE303,1,69,49,71.01
STU00800,EE305,2,67,52,77.61
STU00800,EE304,3,58,46,79.31
STU00800,EE305,4,57,44,77.19
STU00800,EE303,5,62,48,77.42
STU00800,EE303,6,59,41,69.49
STU00801,EC304,1,61,50,81.97
STU00801,EC304,2,56,50,89.29
STU00801,EC303,3,56,51,91.07
STU00802,IT305,1,58,50,86.21
STU00802,IT305,2,57,49,85.96
STU00802,IT303,3,67,55,82.09
STU00802,IT305,4,61,53,86.89
STU00802,IT303,5,65,65,100.0
STU00803,EC304,1,61,46,75.41
STU00803,EC303,2,68,56,82.35
STU00803,EC304,3,68,52,76.47
STU00804,CE301,1,70,58,82.86
STU00804,CE301,2,70,55,78.57
STU00804,CE301,3,65,56,86.15
STU00804,CE305,4,70,61,87.14
STU00804,CE305,5,67,44,65.67
STU00805,CS304,1,64,42,65.62
STU00805,CS301,2,56,48,85.71
STU00805,CS302,3,57,56,98.25
STU00805,CS303,4,60,50,83.33
STU00806,EC301,1,55,53,96.36
STU00806,EC301,2,64,57,89.06
STU00806,EC304,3,61,46,75.41
STU00806,EC303,4,56,46,82.14
STU00807,EC305,1,60,54,90.0
STU00807,EC305,2,66,61,92.42
STU00807,EC301,3,61,60,98.36
STU00807,EC301,4,69,66,95.65
STU00807,EC302,5,62,57,91.94
STU00808,ME301,1,61,37,60.66
STU00808,ME304,2,61,42,68.85
STU00808,ME305,3,55,29,52.73
STU00808,ME301,4,67,72,61.19
STU00809,EE301,1,64,49,76.56
STU00809,EE301,2,62,51,82.26
STU00809,EE303,3,60,52,86.67
STU00810,ME302,1,66,46,69.7
STU00810,ME304,2,56,41,73.21
STU00810,ME302,3,59,44,74.58
STU00810,ME305,4,62,55,88.71
STU00810,ME305,5,63,44,69.84
STU00811,CE305,1,64,52,81.25
STU00811,CE302,2,63,36,57.14
STU00811,CE304,3,55,31,56.36
STU00811,CE304,4,68,40,58.82
STU00811,CE304,5,63,54,85.71
STU00812,EE304,1,63,42,66.67
STU00812,EE305,2,55,37,67.27
STU00812,EE304,3,56,42,75.0
STU00813,EE302,1,62,46,74.19
STU00813,EE301,2,58,40,68.97
STU00813,EE301,3,60,50,83.33
STU00813,EE304,4,57,36,63.16
STU00813,EE302,5,65,46,70.77
STU00814,CS303,1,67,52,77.61
STU00814,CS303,2,64,43,67.19
STU00814,CS303,3,63,46,73.02
STU00815,EC301,1,67,58,86.57
STU00815,EC302,2,57,44,77.19
STU00816,ME304,1,61,43,70.49
STU00816,ME302,2,56,34,60.71
STU00816,ME304,3,70,48,68.57
STU00816,ME301,4,58,43,74.14
STU00816,ME302,5,56,35,62.5
STU00816,ME304,6,60,43,71.67
STU00817,EC301,1,62,60,96.77
STU00817,EC304,2,66,66,100.0
STU00818,IT302,1,69,69,100.0
STU00818,IT305,2,56,56,100.0
STU00818,IT305,3,61,57,93.44
STU00818,IT302,4,65,60,92.31
STU00818,IT301,5,55,50,90.91
STU00819,IT303,1,63,51,80.95
STU00819,IT302,2,66,61,92.42
STU00819,IT304,3,61,53,86.89
STU00820,EC304,1,67,65,97.01
STU00820,EC302,2,64,58,90.62
STU00821,CS301,1,62,45,72.58
STU00821,CS302,2,61,42,68.85
STU00821,CS303,3,69,40,57.97
STU00821,CS301,4,69,53,76.81
STU00821,CS301,5,62,44,70.97
STU00821,CS305,6,64,46,71.88
STU00822,CE302,1,59,48,81.36
STU00822,CE305,2,65,38,58.46
STU00822,CE301,3,58,42,72.41
STU00822,CE301,4,68,48,70.59
STU00822,CE305,5,55,37,67.27
STU00822,CE305,6,60,38,63.33
STU00823,ME303,1,56,42,75.0
STU00823,ME302,2,58,41,70.69
STU00823,ME302,3,55,38,69.09
STU00823,ME304,4,55,41,74.55
STU00824,ME301,1,67,58,86.57
STU00824,ME305,2,58,52,89.66
STU00824,ME302,3,56,50,89.29
STU00824,ME305,4,57,50,87.72
STU00824,ME301,5,70,61,87.14
STU00824,ME305,6,67,67,100.0
STU00825,EC305,1,67,49,73.13
STU00825,EC304,2,62,46,74.19
STU00825,EC304,3,63,29,46.03
STU00825,EC303,4,69,47,68.12
STU00826,CE302,1,69,60,86.96
STU00826,CE305,2,66,55,83.33
STU00826,CE302,3,59,52,88.14
STU00826,CE303,4,60,53,88.33
STU00826,CE304,5,63,45,71.43
STU00827,ME303,1,55,54,98.18
STU00827,ME304,2,64,61,95.31
STU00827,ME302,3,56,51,91.07
STU00828,IT304,1,62,39,62.9
STU00828,IT304,2,59,43,72.88
STU00828,IT303,3,61,38,62.3
STU00828,IT304,4,68,54,79.41
STU00828,IT304,5,69,56,81.16
STU00829,IT304,1,67,54,80.6
STU00829,IT304,2,66,57,86.36
STU00829,IT303,3,65,46,70.77
STU00829,IT304,4,59,41,69.49
STU00829,IT305,5,61,47,77.05
STU00830,CE302,1,61,42,68.85
STU00830,CE305,2,61,45,73.77
STU00830,CE305,3,66,39,59.09
STU00831,CE305,1,68,53,77.94
STU00831,CE303,2,64,60,93.75
STU00831,CE302,3,67,57,85.07
STU00831,CE302,4,70,64,91.43
STU00831,CE301,5,69,59,85.51
STU00832,CE305,1,68,52,76.47
STU00832,CE301,2,61,52,85.25
STU00832,CE302,3,65,56,86.15
STU00832,CE305,4,60,49,81.67
STU00833,CE305,1,68,47,69.12
STU00833,CE302,2,69,60,86.96
STU00833,CE301,3,61,52,85.25
STU00833,CE304,4,60,37,61.67
STU00833,CE303,5,59,39,66.1
STU00834,ME305,1,61,49,80.33
STU00834,ME302,2,68,49,72.06
STU00834,ME303,3,69,55,79.71
STU00834,ME302,4,59,44,74.58
STU00834,ME304,5,65,55,84.62
STU00835,EE305,1,56,36,64.29
STU00835,EE301,2,57,45,78.95
STU00835,EE301,3,55,46,83.64
STU00835,EE301,4,56,45,80.36
STU00835,EE303,5,57,38,66.67
STU00835,EE303,6,66,47,71.21
STU00836,ME302,1,61,50,81.97
STU00836,ME303,2,57,36,63.16
STU00836,ME303,3,65,47,72.31
STU00837,CS304,1,70,51,72.86
STU00837,CS303,2,60,41,68.33
STU00837,CS303,3,64,44,68.75
STU00837,CS301,4,60,33,55.0
STU00837,CS302,5,60,46,76.67
STU00837,CS304,6,58,46,79.31
STU00838,EC305,1,68,51,75.0
STU00838,EC302,2,70,49,70.0
STU00838,EC303,3,62,50,80.65
STU00838,EC301,4,59,39,66.1
STU00838,EC304,5,58,52,89.66
STU00838,EC301,6,59,39,66.1
STU00839,CS304,1,67,50,74.63
STU00839,CS304,2,60,44,73.33
STU00839,CS301,3,66,57,86.36
STU00839,CS304,4,60,39,65.0
STU00839,CS304,5,55,45,81.82
STU00840,EE305,1,66,50,75.76
STU00840,EE303,2,57,44,77.19
STU00840,EE303,3,57,43,75.44
STU00840,EE302,4,59,43,72.88
STU00840,EE305,5,64,58,90.62
STU00841,CE302,1,58,50,86.21
STU00841,CE302,2,65,42,64.62
STU00841,CE303,3,57,32,56.14
STU00841,CE303,4,70,53,75.71
STU00841,CE301,5,68,55,80.88
STU00842,EC303,1,63,56,88.89
STU00842,EC302,2,63,56,88.89
STU00842,EC305,3,55,53,96.36
STU00843,EE303,1,60,45,75.0
STU00843,EE301,2,62,52,83.87
STU00843,EE303,3,63,42,66.67
STU00843,EE304,4,68,41,60.29
STU00843,EE303,5,56,27,48.21
STU00844,CS304,1,57,38,66.67
STU00844,CS303,2,56,47,83.93
STU00844,CS302,3,55,40,72.73
STU00844,CS305,4,55,41,74.55
STU00845,IT304,1,61,44,72.13
STU00845,IT304,2,67,52,77.61
STU00845,IT304,3,56,29,51.79
STU00845,IT303,4,67,47,70.15
STU00846,EE303,1,68,56,82.35
STU00846,EE304,2,65,65,100.0
STU00846,EE302,3,66,55,83.33
STU00846,EE303,4,61,60,98.36
STU00847,CE303,1,63,50,79.37
STU00847,CE301,2,69,43,62.32
STU00847,CE301,3,65,55,84.62
STU00847,CE305,4,58,49,84.48
STU00847,CE301,5,59,38,64.41
STU00848,CS302,1,57,54,94.74
STU00848,CS302,2,66,57,86.36
STU00849,IT302,1,62,46,74.19
STU00849,IT301,2,57,43,75.44
STU00850,EE301,1,65,40,61.54
STU00850,EE305,2,57,37,64.91
STU00851,ME305,1,69,56,81.16
STU00851,ME303,2,58,53,91.38
STU00851,ME305,3,58,58,100.0
STU00852,ME302,1,61,61,100.0
STU00852,ME301,2,60,53,88.33
STU00853,CS301,1,55,44,80.0
STU00853,CS304,2,62,52,83.87
STU00854,EE301,1,57,37,64.91
STU00854,EE304,2,65,48,73.85
STU00854,EE305,3,61,40,65.57
STU00855,ME302,1,70,67,95.71
STU00855,ME305,2,60,43,71.67
STU00855,ME304,3,64,56,87.5
STU00855,ME305,4,56,43,76.79
STU00855,ME304,5,60,55,91.67
STU00856,IT301,1,57,48,84.21
STU00856,IT302,2,61,47,77.05
STU00856,IT303,3,59,50,84.75
STU00856,IT305,4,61,45,73.77
STU00856,IT301,5,57,44,77.19
STU00856,IT302,6,60,45,75.0
STU00857,CE302,1,60,38,63.33
STU00857,CE304,2,64,41,64.06
STU00857,CE305,3,68,48,70.59
STU00857,CE305,4,64,53,82.81
STU00858,IT304,1,63,41,65.08
STU00858,IT303,2,62,40,64.52
STU00858,IT305,3,55,36,65.45
STU00859,CE303,1,60,46,76.67
STU00859,CE301,2,56,48,85.71
STU00859,CE301,3,70,60,85.71
STU00859,CE303,4,56,44,78.57
STU00860,EE304,1,57,43,75.44
STU00860,EE304,2,55,50,90.91
STU00860,EE301,3,65,52,80.0
STU00860,EE305,4,66,59,89.39
STU00860,EE305,5,57,45,78.95
STU00860,EE305,6,63,51,80.95
STU00861,EC304,1,66,42,63.64
STU00861,EC304,2,66,42,63.64
STU00861,EC304,3,64,46,71.88
STU00861,EC304,4,65,39,60.0
STU00862,EC302,1,62,50,80.65
STU00862,EC305,2,60,46,76.67
STU00862,EC301,3,66,48,72.73
STU00862,EC304,4,69,43,62.32
STU00862,EC304,5,65,40,61.54
STU00862,EC304,6,69,48,69.57
STU00863,EE304,1,59,41,69.49
STU00863,EE302,2,67,49,73.13
STU00863,EE304,3,55,41,74.55
STU00863,EE302,4,65,40,61.54
STU00863,EE304,5,59,41,69.49
STU00864,EC303,1,55,45,81.82
STU00864,EC304,2,60,42,70.0
STU00864,EC302,3,60,43,71.67
STU00864,EC302,4,58,38,65.52
STU00864,EC301,5,67,50,74.63
STU00865,ME302,1,63,45,71.43
STU00865,ME303,2,61,45,73.77
STU00865,ME301,3,70,45,64.29
STU00865,ME304,4,60,34,56.67
STU00865,ME303,5,63,40,63.49
STU00866,CS302,1,70,52,74.29
STU00866,CS305,2,70,55,78.57
STU00866,CS304,3,68,53,77.94
STU00867,EC304,1,56,49,87.5
STU00867,EC303,2,58,50,86.21
STU00867,EC301,3,65,63,96.92
STU00868,CE305,1,64,55,85.94
STU00868,CE302,2,62,49,79.03
STU00868,CE305,3,70,48,68.57
STU00868,CE302,4,68,50,73.53
STU00868,CE304,5,55,45,81.82
STU00869,EE302,1,65,41,63.08
STU00869,EE303,2,68,47,69.12
STU00869,EE305,3,58,43,74.14
STU00869,EE305,4,59,38,64.41
STU00870,EE303,1,65,56,86.15
STU00870,EE303,2,59,46,77.97
STU00870,EE303,3,70,50,71.43
STU00870,EE301,4,55,42,76.36
STU00870,EE304,5,66,53,80.3
STU00870,EE304,6,62,59,95.16
STU00871,EE303,1,62,53,85.48
STU00871,EE303,2,70,60,85.71
STU00871,EE303,3,65,65,100.0
STU00872,ME303,1,61,45,73.77
STU00872,ME302,2,65,58,89.23
STU00872,ME305,3,62,51,82.26
STU00872,ME305,4,62,53,85.48
STU00872,ME302,5,70,63,90.0
STU00872,ME305,6,70,68,97.14
STU00873,ME303,1,58,63,100.0
STU00873,ME304,2,59,52,88.14
STU00874,EC303,1,57,42,73.68
STU00874,EC305,2,70,54,77.14
STU00874,EC304,3,63,51,80.95
STU00874,EC301,4,69,52,75.36
STU00874,EC304,5,61,48,78.69
STU00874,EC303,6,59,42,71.19
STU00875,EE301,1,70,42,60.0
STU00875,EE302,2,62,33,53.23
STU00875,EE301,3,65,45,69.23
STU00875,EE303,4,70,44,62.86
STU00876,CS302,1,63,43,68.25
STU00876,CS303,2,70,45,64.29
STU00876,CS303,3,61,40,65.57
STU00876,CS302,4,58,44,75.86
STU00876,CS303,5,56,43,76.79
STU00876,CS302,6,64,49,76.56
STU00877,EE304,1,68,53,77.94
STU00877,EE301,2,64,40,62.5
STU00877,EE303,3,61,48,78.69
STU00878,CE303,1,55,43,78.18
STU00878,CE301,2,68,49,72.06
STU00878,CE301,3,66,45,68.18
STU00879,ME302,1,69,57,82.61
STU00879,ME304,2,60,50,83.33
STU00879,ME305,3,69,59,85.51
STU00879,ME303,4,58,53,91.38
STU00879,ME303,5,69,59,85.51
STU00880,IT302,1,69,48,69.57
STU00880,IT303,2,60,47,78.33
STU00880,IT305,3,59,45,76.27
STU00880,IT303,4,55,43,78.18
STU00881,ME301,1,65,49,75.38
STU00881,ME305,2,70,60,85.71
STU00882,CS302,1,65,47,72.31
STU00882,CS304,2,55,42,76.36
STU00882,CS304,3,65,44,67.69
STU00882,CS304,4,60,48,80.0
STU00883,CE305,1,56,47,83.93
STU00883,CE303,2,65,65,100.0
STU00883,CE305,3,56,53,94.64
STU00883,CE305,4,56,47,83.93
STU00884,CS304,1,57,43,75.44
STU00884,CS301,2,59,54,91.53
STU00884,CS302,3,58,50,86.21
STU00885,EE302,1,62,48,77.42
STU00885,EE301,2,66,57,86.36
STU00885,EE303,3,65,33,50.77
STU00885,EE301,4,68,48,70.59
STU00885,EE303,5,57,43,75.44
STU00885,EE304,6,67,61,91.04
STU00886,IT301,1,68,48,70.59
STU00886,IT304,2,59,37,62.71
STU00886,IT305,3,57,32,56.14
STU00886,IT302,4,69,40,57.97
STU00886,IT302,5,58,42,72.41
STU00886,IT303,6,62,39,62.9
STU00887,CS301,1,55,40,72.73
STU00887,CS301,2,62,46,74.19
STU00887,CS304,3,56,38,67.86
STU00888,EC302,1,62,54,87.1
STU00888,EC302,2,59,40,67.8
STU00889,EE303,1,65,43,66.15
STU00889,EE304,2,67,42,62.69
STU00889,EE301,3,64,40,62.5
STU00889,EE304,4,55,46,83.64
STU00889,EE304,5,57,42,73.68
STU00889,EE301,6,61,42,68.85
STU00890,CS301,1,61,51,83.61
STU00890,CS302,2,70,53,75.71
STU00890,CS301,3,66,52,78.79
STU00890,CS301,4,66,50,75.76
STU00890,CS305,5,60,51,85.0
STU00890,CS304,6,61,50,81.97
STU00891,EC305,1,55,44,80.0
STU00891,EC305,2,64,51,79.69
STU00891,EC303,3,66,51,77.27
STU00892,ME304,1,60,47,78.33
STU00892,ME302,2,63,47,74.6
STU00892,ME303,3,61,50,81.97
STU00892,ME303,4,63,68,85.71
STU00892,ME304,5,58,49,84.48
STU00892,ME303,6,69,48,69.57
STU00893,IT304,1,67,60,89.55
STU00893,IT302,2,60,53,88.33
STU00894,CS301,1,67,54,80.6
STU00894,CS301,2,61,43,70.49
STU00895,IT305,1,64,44,68.75
STU00895,IT302,2,64,41,64.06
STU00895,IT303,3,69,46,66.67
STU00896,EE302,1,63,47,74.6
STU00896,EE302,2,55,40,72.73
STU00897,CS301,1,61,44,72.13
STU00897,CS302,2,65,42,64.62
STU00897,CS302,3,70,51,72.86
STU00897,CS304,4,65,49,75.38
STU00898,EE304,1,60,51,85.0
STU00898,EE304,2,70,55,78.57
STU00898,EE305,3,64,51,79.69
STU00898,EE302,4,57,62,77.19
STU00898,EE305,5,58,45,77.59
STU00899,ME301,1,56,56,100.0
STU00899,ME301,2,63,58,92.06
STU00900,EE303,1,69,59,85.51
STU00900,EE304,2,60,43,71.67
STU00901,CE301,1,66,59,89.39
STU00901,CE302,2,61,46,75.41
STU00902,EE303,1,57,48,84.21
STU00902,EE303,2,68,58,85.29
STU00902,EE301,3,64,52,81.25
STU00902,EE301,4,58,40,68.97
STU00902,EE303,5,59,41,69.49
STU00903,ME304,1,61,52,85.25
STU00903,ME301,2,55,51,92.73
STU00903,ME304,3,60,58,96.67
STU00903,ME301,4,58,43,74.14
STU00904,CS302,1,69,53,76.81
STU00904,CS305,2,63,53,84.13
STU00905,CS301,1,70,41,58.57
STU00905,CS301,2,59,33,55.93
STU00905,CS302,3,57,48,84.21
STU00905,CS304,4,67,44,65.67
STU00906,ME301,1,70,56,80.0
STU00906,ME304,2,69,52,75.36
STU00907,IT302,1,55,52,94.55
STU00907,IT305,2,56,48,85.71
STU00907,IT301,3,63,53,84.13
STU00907,IT303,4,70,67,95.71
STU00907,IT302,5,63,50,79.37
STU00908,CE303,1,61,55,90.16
STU00908,CE302,2,69,68,98.55
STU00909,IT301,1,68,47,69.12
STU00909,IT305,2,70,48,68.57
STU00910,CS301,1,64,40,62.5
STU00910,CS303,2,57,40,70.18
STU00910,CS305,3,66,54,81.82
STU00911,CE304,1,60,44,73.33
STU00911,CE303,2,66,49,74.24
STU00911,CE305,3,59,46,77.97
STU00911,CE303,4,66,50,75.76
STU00911,CE304,5,60,49,81.67
STU00912,EE304,1,66,42,63.64
STU00912,EE304,2,66,50,75.76
STU00912,EE303,3,59,44,74.58
STU00912,EE304,4,68,52,76.47
STU00912,EE303,5,68,37,54.41
STU00912,EE301,6,63,42,66.67
STU00913,IT303,1,66,57,86.36
STU00913,IT304,2,69,50,72.46
STU00913,IT305,3,60,54,90.0
STU00914,CS303,1,59,43,72.88
STU00914,CS305,2,65,45,69.23
STU00915,EC302,1,59,33,55.93
STU00915,EC302,2,67,40,59.7
STU00915,EC301,3,68,47,69.12
STU00915,EC301,4,56,30,53.57
STU00915,EC305,5,58,45,77.59
STU00915,EC305,6,55,35,63.64
STU00916,CS305,1,60,42,70.0
STU00916,CS302,2,65,41,63.08
STU00916,CS304,3,58,37,63.79
STU00916,CS303,4,66,42,63.64
STU00917,ME304,1,67,53,79.1
STU00917,ME302,2,66,56,84.85
STU00917,ME304,3,58,46,79.31
STU00917,ME302,4,69,57,82.61
STU00917,ME302,5,61,49,80.33
STU00917,ME301,6,58,42,72.41
STU00918,EC302,1,57,48,84.21
STU00918,EC303,2,62,56,90.32
STU00918,EC304,3,64,55,85.94
STU00918,EC302,4,58,51,87.93
STU00918,EC302,5,55,49,89.09
STU00919,IT301,1,64,61,95.31
STU00919,IT301,2,61,52,85.25
STU00920,ME301,1,57,47,82.46
STU00920,ME303,2,69,43,62.32
STU00920,ME301,3,68,48,70.59
STU00921,ME304,1,55,50,90.91
STU00921,ME305,2,64,51,79.69
STU00921,ME303,3,67,52,77.61
STU00921,ME303,4,61,45,73.77
STU00922,ME304,1,70,50,71.43
STU00922,ME305,2,56,41,73.21
STU00922,ME304,3,56,49,87.5
STU00922,ME304,4,65,47,72.31
STU00923,IT301,1,63,58,92.06
STU00923,IT304,2,67,59,88.06
STU00923,IT305,3,58,49,84.48
STU00923,IT304,4,66,48,72.73
STU00924,EC301,1,67,42,62.69
STU00924,EC301,2,70,47,67.14
STU00924,EC301,3,70,44,62.86
STU00924,EC303,4,57,34,59.65
STU00924,EC301,5,62,35,56.45
STU00925,EE304,1,67,59,88.06
STU00925,EE303,2,62,50,80.65
STU00926,CS304,1,56,51,91.07
STU00926,CS303,2,64,62,96.88
STU00926,CS305,3,69,63,91.3
STU00926,CS302,4,68,53,77.94
STU00926,CS301,5,55,47,85.45
STU00926,CS302,6,55,52,94.55
STU00927,CS304,1,57,47,82.46
STU00927,CS305,2,60,41,68.33
STU00927,CS304,3,63,47,74.6
STU00927,CS305,4,67,53,79.1
STU00927,CS305,5,56,52,92.86
STU00927,CS303,6,58,42,72.41
STU00928,IT304,1,60,43,71.67
STU00928,IT304,2,64,40,62.5
STU00928,IT302,3,56,36,64.29
STU00928,IT303,4,65,47,72.31
STU00928,IT304,5,58,40,68.97
STU00928,IT302,6,57,46,80.7
STU00929,EE304,1,70,45,64.29
STU00929,EE302,2,55,46,83.64
STU00929,EE304,3,60,49,81.67
STU00930,ME301,1,64,50,78.12
STU00930,ME302,2,62,49,79.03
STU00930,ME303,3,70,59,84.29
STU00930,ME302,4,69,63,91.3
STU00930,ME301,5,58,53,91.38
STU00931,CS302,1,59,49,-1.0
STU00931,CS305,2,55,50,90.91
STU00931,CS304,3,70,51,72.86
STU00932,EE304,1,55,34,61.82
STU00932,EE305,2,66,52,78.79
STU00932,EE305,3,58,34,58.62
STU00932,EE304,4,70,47,67.14
STU00933,EC303,1,68,53,77.94
STU00933,EC305,2,68,59,86.76
STU00934,CE301,1,57,40,70.18
STU00934,CE303,2,66,51,77.27
STU00935,CS304,1,62,46,74.19
STU00935,CS302,2,58,46,79.31
STU00935,CS301,3,60,46,76.67
STU00935,CS301,4,60,48,80.0
STU00935,CS302,5,69,55,79.71
STU00936,EE303,1,63,53,84.13
STU00936,EE304,2,57,49,85.96
STU00936,EE302,3,68,59,86.76
STU00936,EE301,4,56,54,96.43
STU00936,EE302,5,61,55,90.16
STU00936,EE302,6,64,55,85.94
STU00937,EE304,1,55,35,63.64
STU00937,EE303,2,56,44,78.57
STU00937,EE305,3,55,41,74.55
STU00938,EE305,1,63,55,87.3
STU00938,EE305,2,55,51,92.73
STU00939,EC302,1,65,48,73.85
STU00939,EC302,2,70,54,77.14
STU00939,EC302,3,61,49,80.33
STU00939,EC304,4,70,52,74.29
STU00940,IT302,1,58,55,94.83
STU00940,IT302,2,67,67,100.0
STU00940,IT305,3,57,54,94.74
STU00940,IT302,4,59,49,83.05
STU00940,IT305,5,59,49,83.05
STU00941,ME304,1,57,44,77.19
STU00941,ME305,2,60,39,65.0
STU00942,IT304,1,66,71,71.21
STU00942,IT302,2,63,51,80.95
STU00942,IT304,3,56,46,82.14
STU00943,CE301,1,65,48,73.85
STU00943,CE304,2,55,37,67.27
STU00943,CE302,3,66,46,69.7
STU00943,CE304,4,69,47,68.12
STU00943,CE305,5,62,40,64.52
STU00944,CS304,1,68,52,76.47
STU00944,CS302,2,62,47,75.81
STU00944,CS305,3,64,53,82.81
STU00945,EE301,1,68,55,80.88
STU00945,EE305,2,55,39,70.91
STU00945,EE304,3,57,45,78.95
STU00945,EE305,4,57,41,71.93
STU00945,EE302,5,56,46,82.14
STU00946,EE303,1,67,51,76.12
STU00946,EE303,2,69,61,88.41
STU00946,EE303,3,64,44,68.75
STU00946,EE305,4,65,42,64.62
STU00947,CS304,1,70,55,78.57
STU00947,CS304,2,59,49,83.05
STU00947,CS304,3,65,54,83.08
STU00947,CS301,4,70,46,65.71
