student_id,course_id,semester,login_count,content_views,assignment_submission_rate,average_session_minutes
STU00635,ME301,4,13,137,66.94,26.85
STU00636,EE302,1,10,40,24.86,2.0
STU00636,EE303,2,22,0,20.82,10.18
STU00636,EE302,3,29,36,31.01,23.2
STU00637,CS304,1,53,127,83.39,30.35
STU00637,CS302,2,39,75,62.96,14.65
STU00637,CS305,3,46,67,75.43,52.59
STU00638,EE304,1,34,106,53.37,32.35
STU00638,EE303,2,54,132,85.85,27.58
STU00639,CE305,1,7,29,36.76,16.3
STU00639,CE302,2,13,50,15.11,4.02
STU00639,CE304,3,10,17,7.32,19.78
STU00639,CE302,4,13,46,25.31,9.63
STU00639,CE304,5,0,0,16.71,18.94
STU00640,ME302,1,40,99,36.08,10.73
STU00640,ME303,2,3,31,39.84,11.78
STU00640,ME304,3,32,32,21.35,28.28
STU00640,ME305,4,14,47,42.5,21.21
STU00641,EE304,1,47,29,49.56,4.84
STU00641,EE302,2,44,30,31.23,18.01
STU00641,EE302,3,8,128,45.08,24.67
STU00641,EE303,4,28,66,38.91,2.0
STU00642,ME301,1,27,121,83.39,25.59
STU00642,ME301,2,48,88,49.1,35.12
STU00642,ME302,3,38,71,68.11,15.9
STU00642,ME302,4,39,36,28.84,2.0
STU00642,ME302,5,36,75,63.23,31.61
STU00642,ME304,6,43,86,60.96,30.88
STU00643,EE304,1,23,23,30.79,14.24
STU00643,EE304,2,19,46,24.67,13.67
STU00643,EE303,3,25,62,32.11,12.15
STU00643,EE304,4,18,0,47.8,29.39
STU00644,EE303,1,70,142,86.61,40.98
STU00644,EE302,2,63,153,94.0,47.88
STU00645,CE305,1,39,68,76.91,29.47
STU00645,CE304,2,50,139,35.78,28.78
STU00645,CE303,3,45,142,66.44,25.33
STU00645,CE304,4,28,102,59.07,11.94
STU00645,CE302,5,32,64,80.7,21.99
STU00646,CE305,1,30,139,60.21,27.67
STU00646,CE304,2,46,94,92.97,18.63
STU00646,CE304,3,56,109,78.46,23.34
STU00647,IT301,1,37,69,40.36,17.28
STU00647,IT304,2,21,112,49.39,9.59
STU00647,IT301,3,28,53,18.76,2.0
STU00647,IT305,4,20,22,42.5,13.72
STU00647,IT304,5,23,54,40.34,24.46
STU00648,EC303,1,45,66,68.82,24.96
STU00648,EC302,2,46,18,63.04,31.53
STU00648,EC305,3,24,141,63.62,36.09
STU00648,EC301,4,25,142,72.81,24.51
STU00648,EC301,5,17,51,73.92,19.28
STU00648,EC305,6,35,101,73.46,17.29
STU00649,EC305,1,13,9,34.89,2.0
STU00649,EC304,2,6,0,0.0,2.0
STU00649,EC304,3,0,15,11.43,2.0
STU00650,ME301,1,31,0,14.57,10.63
STU00650,ME304,2,10,113,50.37,24.03
STU00651,IT305,1,46,112,71.05,29.81
STU00651,IT303,2,67,90,63.79,30.93
STU00652,EE303,1,35,60,41.79,24.53
STU00652,EE305,2,28,98,65.86,35.88
STU00652,EE302,3,40,106,51.02,12.16
STU00652,EE303,4,29,108,64.45,16.25
STU00653,CS304,1,22,41,33.73,43.89
STU00653,CS303,2,6,17,43.59,12.95
STU00654,CS301,1,44,143,100.0,32.2
STU00654,CS301,2,50,138,96.96,31.17
STU00654,CS302,3,61,136,90.64,44.63
STU00654,CS301,4,38,96,88.42,34.42
STU00654,CS302,5,63,109,98.3,39.72
STU00654,CS304,6,66,123,73.51,38.22
STU00655,ME303,1,35,24,12.93,14.95
STU00655,ME305,2,25,55,28.77,12.1
STU00655,ME305,3,29,55,30.3,2.0
STU00655,ME301,4,37,84,40.77,2.04
STU00656,EC303,1,47,211,90.08,34.6
STU00656,EC302,2,47,137,82.78,39.17
STU00656,EC304,3,59,122,74.24,24.01
STU00656,EC303,4,47,175,90.2,21.75
STU00657,CE304,1,48,122,100.0,41.91
STU00657,CE302,2,57,152,100.0,31.05
STU00657,CE301,3,65,121,100.0,42.83
STU00657,CE301,4,66,143,82.32,21.99
STU00657,CE305,5,62,172,100.0,37.68
STU00658,EC305,1,19,108,50.05,2.0
STU00658,EC301,2,27,45,77.55,32.06
STU00658,EC305,3,17,97,70.98,19.0
STU00658,EC302,4,26,66,66.62,30.95
STU00659,EC302,1,42,61,30.19,2.0
STU00659,EC305,2,9,43,23.34,6.93
STU00659,EC305,3,13,0,74.2,17.38
STU00659,EC302,4,9,103,44.11,22.04
STU00660,EE301,1,29,102,60.41,10.82
STU00660,EE302,2,33,98,57.01,28.76
STU00660,EE304,3,33,85,64.99,34.0
STU00660,EE303,4,57,62,69.77,7.38
STU00661,IT305,1,46,80,100.0,25.12
STU00661,IT301,2,37,97,62.63,31.1
STU00661,IT302,3,45,69,74.55,33.38
STU00661,IT303,4,62,150,75.62,31.66
STU00661,IT301,5,56,168,78.62,28.41
STU00662,CS304,1,28,103,35.1,19.58
STU00662,CS305,2,35,40,43.91,12.09
STU00662,CS305,3,6,112,32.95,8.21
STU00662,CS304,4,11,69,33.36,31.64
STU00662,CS303,5,16,69,41.73,12.32
STU00662,CS303,6,9,63,46.83,7.59
STU00663,CE302,1,30,89,42.8,28.81
STU00663,CE304,2,30,80,51.69,28.93
STU00663,CE305,3,34,48,57.85,22.9
STU00663,CE304,4,29,65,38.48,28.03
STU00663,CE304,5,43,82,70.1,10.2
STU00664,ME301,1,11,52,26.37,22.01
STU00664,ME305,2,15,48,47.69,17.84
STU00664,ME301,3,11,0,34.64,24.65
STU00664,ME305,4,31,50,44.12,8.8
STU00664,ME303,5,18,56,51.89,24.88
STU00664,ME303,6,23,0,47.9,23.75
STU00665,IT301,1,50,112,66.26,12.48
STU00665,IT305,2,12,39,44.81,22.54
STU00665,IT305,3,48,90,59.52,18.15
STU00665,IT305,4,17,81,48.43,32.91
STU00665,IT304,5,17,78,36.11,20.57
STU00666,ME305,1,29,76,54.4,3.8
STU00666,ME302,2,32,123,46.91,16.75
STU00666,ME305,3,23,84,52.7,2.0
STU00666,ME304,4,8,78,48.72,30.06
STU00667,ME304,1,6,101,58.81,9.74
STU00667,ME302,2,22,33,38.57,23.06
STU00668,CS303,1,43,32,51.66,12.18
STU00668,CS302,2,29,51,53.51,15.66
STU00668,CS305,3,19,83,37.78,14.9
STU00668,CS303,4,21,47,50.73,2.34
STU00668,CS304,5,11,23,57.65,16.42
STU00668,CS303,6,28,75,47.06,17.76
STU00669,EC303,1,45,86,67.76,19.06
STU00669,EC302,2,45,74,70.15,32.58
STU00670,IT304,1,55,127,80.88,42.28
STU00670,IT304,2,42,126,90.15,19.49
STU00670,IT302,3,70,76,90.79,21.26
STU00670,IT303,4,49,128,87.42,33.37
STU00670,IT305,5,65,140,75.27,42.18
STU00671,EE302,1,27,63,40.24,16.8
STU00671,EE304,2,15,43,41.54,2.0
STU00671,EE304,3,30,43,27.11,16.38
STU00671,EE302,4,30,60,33.51,11.03
STU00671,EE305,5,26,30,56.54,16.51
STU00672,ME305,1,67,135,94.63,35.09
STU00672,ME305,2,52,137,100.0,23.5
STU00672,ME301,3,56,153,97.96,19.99
STU00673,ME302,1,10,47,38.63,22.17
STU00673,ME305,2,25,17,40.29,9.56
STU00673,ME301,3,32,68,36.5,9.18
STU00673,ME301,4,27,93,27.1,9.0
STU00673,ME305,5,29,53,31.66,42.11
STU00673,ME302,6,35,0,38.27,2.0
STU00674,CS302,1,38,117,52.34,40.06
STU00674,CS304,2,31,95,88.2,27.06
STU00674,CS303,3,21,75,60.45,19.29
STU00674,CS303,4,33,53,72.11,27.4
STU00675,ME302,1,27,14,41.97,2.0
STU00675,ME304,2,30,97,25.38,25.14
STU00676,ME304,1,46,128,49.23,30.77
STU00676,ME302,2,47,48,64.16,21.58
STU00676,ME305,3,12,65,64.45,25.1
STU00676,ME305,4,22,93,62.94,17.69
STU00676,ME302,5,35,120,65.76,5.26
STU00676,ME304,6,35,60,62.3,29.01
STU00677,ME301,1,9,70,27.05,30.68
STU00677,ME305,2,36,70,26.04,13.45
STU00678,CS301,1,22,25,66.09,16.77
STU00678,CS303,2,17,57,37.42,30.77
STU00678,CS305,3,36,46,73.98,20.49
STU00678,CS304,4,0,53,46.7,9.66
STU00678,CS301,5,3,116,42.76,38.78
STU00679,CS301,1,28,111,37.06,38.16
STU00679,CS304,2,58,79,66.5,27.51
STU00679,CS304,3,40,116,67.76,21.81
STU00679,CS301,4,34,66,79.78,36.36
STU00679,CS303,5,14,57,68.05,17.96
STU00680,EC303,1,10,37,47.11,18.73
STU00680,EC303,2,21,50,9.12,19.92
STU00680,EC302,3,16,73,36.92,2.0
STU00681,CE303,1,52,92,83.38,41.72
STU00681,CE303,2,49,56,74.14,14.9
STU00681,CE304,3,40,48,74.38,6.98
STU00682,ME303,1,0,0,6.21,2.0
STU00682,ME303,2,12,0,0.0,4.69
STU00682,ME303,3,14,15,11.1,3.6
STU00683,EE305,1,24,49,26.14,29.63
STU00683,EE305,2,18,1,24.96,8.71
STU00683,EE302,3,16,16,22.05,2.0
STU00683,EE305,4,15,18,5.43,2.0
STU00684,CE302,1,9,64,0.0,25.86
STU00684,CE305,2,18,4,6.57,9.04
STU00685,EC303,1,19,55,55.68,55.36
STU00685,EC305,2,21,66,73.39,23.88
STU00685,EC304,3,40,76,74.12,49.29
STU00685,EC303,4,30,128,61.86,19.93
STU00686,CE302,1,67,97,84.42,58.26
STU00686,CE304,2,42,141,94.77,35.19
STU00686,CE302,3,55,161,98.7,19.49
STU00687,ME305,1,49,126,66.14,31.58
STU00687,ME302,2,36,98,95.09,35.65
STU00687,ME303,3,51,133,86.13,39.36
STU00688,CE305,1,11,37,41.64,2.0
STU00688,CE304,2,14,44,43.27,22.36
STU00688,CE303,3,6,40,29.74,27.15
STU00688,CE305,4,16,0,13.64,15.94
STU00688,CE305,5,1,24,19.58,17.66
STU00688,CE304,6,0,8,51.99,6.06
STU00689,CS305,1,0,0,4.1,12.19
STU00689,CS302,2,11,0,8.96,11.71
STU00689,CS304,3,0,73,6.64,2.0
STU00690,CS303,1,29,53,53.51,12.7
STU00690,CS303,2,42,107,27.54,13.51
STU00691,CS302,1,19,83,50.18,29.81
STU00691,CS305,2,19,30,53.61,2.0
STU00691,CS302,3,22,69,43.45,17.33
STU00692,ME304,1,52,118,82.32,27.78
STU00692,ME305,2,48,125,95.14,30.13
STU00692,ME302,3,51,127,83.6,30.54
STU00692,ME301,4,64,187,88.0,32.86
STU00692,ME301,5,56,121,99.4,23.72
STU00693,IT301,1,18,59,21.11,29.62
STU00693,IT305,2,23,41,43.11,16.24
STU00693,IT301,3,19,62,35.51,22.88
STU00693,IT305,4,0,16,40.26,9.3
STU00693,IT302,5,28,3,31.89,21.48
STU00693,IT302,6,14,23,35.9,2.36
STU00694,CS304,1,3,84,7.86,32.8
STU00694,CS301,2,7,11,24.01,2.0
STU00694,CS305,3,17,38,38.11,18.71
STU00695,IT302,1,39,84,51.1,2.0
STU00695,IT302,2,28,79,42.91,2.0
STU00696,CE302,1,34,86,72.17,17.7
STU00696,CE302,2,32,138,72.46,20.62
STU00697,EC301,1,42,54,70.27,16.2
STU00697,EC303,2,32,42,48.12,27.39
STU00697,EC302,3,34,93,31.63,20.77
STU00697,EC301,4,19,62,44.33,31.6
STU00697,EC301,5,30,31,39.12,15.98
STU00698,EE301,1,0,34,13.7,2.0
STU00698,EE305,2,12,37,21.64,2.15
STU00698,EE303,3,25,56,28.8,6.35
STU00699,CE304,1,32,107,29.76,20.34
STU00699,CE304,2,31,49,21.51,8.23
STU00699,CE305,3,40,43,66.06,19.95
STU00699,CE301,4,16,47,44.05,34.48
STU00699,CE304,5,15,74,18.78,10.58
STU00699,CE304,6,3,80,21.92,17.4
STU00700,CS305,1,63,32,42.85,17.63
STU00700,CS305,2,26,0,17.66,9.01
STU00700,CS303,3,17,41,21.66,20.76
STU00700,CS305,4,22,38,52.13,16.51
STU00701,IT303,1,31,125,65.58,32.84
STU00701,IT304,2,25,111,83.89,30.87
STU00701,IT302,3,27,109,45.93,12.99
STU00701,IT301,4,46,134,66.43,25.63
STU00702,CS304,1,0,81,44.88,37.07
STU00702,CS302,2,26,150,72.79,32.69
STU00702,CS301,3,35,28,45.94,25.79
STU00702,CS303,4,40,94,73.78,14.01
STU00702,CS304,5,38,106,41.24,28.63
STU00702,CS305,6,53,76,54.36,39.0
STU00703,IT301,1,21,81,45.01,19.4
STU00703,IT302,2,28,48,47.62,6.57
STU00703,IT305,3,6,32,8.18,19.95
STU00704,ME305,1,15,55,25.56,16.07
STU00704,ME301,2,19,74,40.89,7.58
STU00704,ME305,3,20,21,37.29,13.34
STU00704,ME305,4,26,26,41.61,22.76
STU00705,EC302,1,29,63,63.63,21.63
STU00705,EC304,2,57,62,74.32,11.49
STU00705,EC302,3,41,91,60.11,9.39
STU00705,EC303,4,28,103,74.45,20.11
STU00706,EE304,1,25,62,26.36,7.17
STU00706,EE302,2,25,64,28.97,23.77
STU00706,EE304,3,37,48,52.31,34.48
STU00706,EE303,4,33,40,47.09,13.28
STU00706,EE303,5,35,82,55.76,31.73
STU00706,EE303,6,33,89,45.4,29.69
STU00707,IT303,1,29,128,52.96,31.87
STU00707,IT305,2,36,123,91.16,32.26
STU00707,IT304,3,39,89,66.5,42.9
STU00707,IT304,4,69,95,90.35,29.42
STU00707,IT304,5,26,114,77.9,42.44
STU00708,EE304,1,26,99,42.76,26.79
STU00708,EE301,2,68,98,57.25,20.89
STU00708,EE302,3,13,109,46.4,21.24
STU00709,EE303,1,43,112,59.78,32.44
STU00709,EE303,2,53,91,56.17,31.91
STU00709,EE304,3,34,69,60.46,22.87
STU00709,EE305,4,40,135,78.84,34.16
STU00710,EE305,1,16,0,16.56,16.97
STU00710,EE303,2,28,47,45.98,10.43
STU00710,EE301,3,1,93,0.0,34.09
STU00711,CE303,1,28,25,45.07,19.71
STU00711,CE305,2,15,75,35.91,2.0
STU00711,CE301,3,12,58,25.35,2.08
STU00712,EC302,1,20,73,67.72,23.75
STU00712,EC305,2,16,97,82.68,31.4
STU00712,EC301,3,51,146,46.31,14.56
STU00712,EC301,4,29,141,54.65,39.79
STU00712,EC303,5,31,71,79.16,30.07
STU00713,EE303,1,24,107,57.06,8.26
STU00713,EE304,2,29,137,68.06,36.14
STU00713,EE301,3,10,135,62.4,28.11
STU00713,EE304,4,19,48,70.45,15.24
STU00713,EE302,5,39,78,61.83,6.54
STU00714,CS302,1,20,24,14.81,2.0
STU00714,CS304,2,4,15,0.0,2.0
STU00714,CS303,3,2,58,0.0,18.11
STU00714,CS305,4,21,0,18.54,3.64
STU00714,CS301,5,0,0,23.54,3.47
STU00714,CS301,6,14,18,6.68,3.43
STU00715,EE304,1,37,96,41.67,18.43
STU00715,EE302,2,40,117,31.06,17.89
STU00715,EE304,3,28,88,21.14,15.75
STU00715,EE304,4,11,92,62.35,40.8
STU00716,IT302,1,8,55,23.33,2.0
STU00716,IT303,2,0,0,22.68,23.23
STU00716,IT302,3,0,22,8.97,2.0
STU00716,IT304,4,0,43,10.44,7.71
STU00717,EC304,1,16,39,41.16,37.04
STU00717,EC305,2,42,78,58.78,20.31
STU00717,EC305,3,35,99,27.68,27.44
STU00717,EC301,4,18,54,62.26,17.1
STU00717,EC301,5,34,84,73.16,16.34
STU00718,EE304,1,40,47,48.07,13.09
STU00718,EE305,2,29,40,52.21,5.23
STU00718,EE301,3,34,58,58.2,14.82
STU00718,EE305,4,37,119,43.43,23.69
STU00718,EE305,5,57,69,35.69,6.83
STU00718,EE305,6,20,81,51.94,23.84
STU00719,EC301,1,13,16,52.22,37.13
STU00719,EC305,2,31,87,38.92,28.23
STU00719,EC301,3,23,111,56.89,11.07
STU00719,EC303,4,30,100,51.6,21.26
STU00719,EC304,5,24,50,63.04,12.49
STU00719,EC303,6,34,71,52.82,16.68
STU00720,ME305,1,40,62,45.56,6.04
STU00720,ME304,2,33,75,18.29,10.52
STU00720,ME301,3,30,109,52.9,22.67
STU00721,CS303,1,9,10,9.58,2.0
STU00721,CS305,2,8,11,0.0,2.17
STU00721,CS301,3,0,8,15.55,2.0
STU00721,CS302,4,0,13,16.02,2.0
STU00721,CS304,5,3,50,20.85,2.0
STU00721,CS303,6,8,0,7.31,20.32
STU00722,EC303,1,61,161,83.22,32.85
STU00722,EC302,2,71,112,93.2,16.4
STU00722,EC305,3,59,113,98.58,33.92
STU00722,EC302,4,42,119,97.02,34.24
STU00722,EC302,5,40,118,89.8,20.81
STU00722,EC302,6,46,149,84.86,8.46
STU00723,CE305,1,68,157,85.77,14.96
STU00723,CE302,2,43,154,100.0,36.62
STU00724,EC303,1,50,91,78.0,61.69
STU00724,EC302,2,62,131,83.1,29.64
STU00725,CS303,1,23,135,41.78,12.31
STU00725,CS304,2,25,108,43.17,6.24
STU00725,CS302,3,35,93,55.61,2.0
STU00726,ME301,1,49,101,64.28,10.64
STU00726,ME304,2,56,134,60.87,25.75
STU00726,ME304,3,3,47,64.67,38.76
STU00726,ME304,4,46,41,40.35,24.24
STU00727,CS301,1,32,127,68.86,29.18
STU00727,CS304,2,21,94,57.28,19.87
STU00727,CS302,3,19,52,39.24,24.48
STU00727,CS304,4,21,68,49.15,37.91
STU00727,CS301,5,31,60,80.42,13.78
STU00728,CS305,1,57,125,55.88,43.04
STU00728,CS302,2,41,101,57.25,34.01
STU00728,CS301,3,56,146,57.28,30.06
STU00728,CS305,4,56,132,60.59,29.71
STU00728,CS303,5,34,103,85.57,34.21
STU00728,CS302,6,30,105,81.76,36.76
STU00729,CS305,1,14,62,52.9,15.41
STU00729,CS304,2,9,27,25.38,21.15
STU00730,ME301,1,44,29,52.69,26.92
STU00730,ME301,2,42,49,52.95,31.15
STU00730,ME304,3,24,86,46.87,16.74
STU00730,ME304,4,19,60,53.32,28.08
STU00730,ME303,5,29,119,39.33,22.79
STU00730,ME303,6,38,65,48.33,26.14
STU00731,IT303,1,43,97,77.1,30.93
STU00731,IT301,2,29,106,71.04,10.14
STU00731,IT304,3,23,116,65.52,26.25
STU00731,IT303,4,35,73,71.48,28.46
STU00731,IT301,5,55,121,68.48,17.02
STU00732,EE302,1,65,135,71.37,31.86
STU00732,EE302,2,54,145,58.95,34.21
STU00732,EE302,3,60,121,84.71,17.69
STU00733,EE301,1,51,64,37.43,25.3
STU00733,EE303,2,28,67,79.19,17.09
STU00734,CS304,1,38,110,41.77,15.95
STU00734,CS304,2,13,69,42.21,7.37
STU00734,CS302,3,12,112,36.19,32.17
STU00734,CS302,4,36,90,89.22,8.82
STU00734,CS301,5,18,95,53.47,16.46
STU00734,CS301,6,34,58,24.82,7.56
STU00735,IT303,1,43,95,58.23,29.99
STU00735,IT303,2,29,128,54.9,13.18
STU00735,IT305,3,25,36,51.61,31.86
STU00736,CE301,1,63,155,81.04,36.37
STU00736,CE301,2,78,132,86.23,46.91
STU00737,CE302,1,46,101,61.91,24.57
STU00737,CE301,2,69,67,62.96,18.69
STU00738,EE305,1,43,53,36.16,21.94
STU00738,EE302,2,22,86,75.86,10.03
STU00738,EE301,3,36,71,55.77,24.39
STU00738,EE302,4,17,98,43.58,32.66
STU00738,EE304,5,10,132,54.85,26.89
STU00738,EE301,6,9,116,36.66,32.07
STU00739,ME304,1,55,73,69.31,27.4
STU00739,ME302,2,57,115,51.31,30.45
STU00739,ME303,3,36,171,76.05,21.89
STU00739,ME304,4,40,103,72.42,20.68
STU00739,ME302,5,32,78,55.64,40.44
STU00740,CE303,1,34,77,55.25,25.96
STU00740,CE304,2,58,59,61.53,37.21
STU00740,CE305,3,52,142,84.58,33.04
STU00740,CE302,4,35,121,74.88,32.08
STU00740,CE305,5,62,125,73.71,29.96
STU00740,CE302,6,77,87,75.46,25.47
STU00741,EC301,1,26,52,21.54,5.13
STU00741,EC303,2,30,33,28.19,10.14
STU00742,EE302,1,22,64,31.39,2.0
STU00742,EE302,2,20,11,39.46,10.48
STU00742,EE303,3,1,0,33.15,25.62
STU00743,CS305,1,43,135,70.2,47.83
STU00743,CS302,2,60,122,72.4,24.13
STU00743,CS304,3,34,96,76.1,43.62
STU00743,CS302,4,43,149,89.49,25.08
STU00743,CS304,5,32,122,66.94,28.95
STU00743,CS302,6,48,123,100.0,27.05
STU00744,ME302,1,51,131,93.82,34.53
STU00744,ME302,2,65,122,79.7,14.28
STU00745,EC303,1,1,96,46.33,2.84
STU00745,EC305,2,3,51,38.66,4.13
STU00745,EC304,3,38,8,30.69,2.0
STU00745,EC302,4,8,0,28.25,5.59
STU00745,EC304,5,12,66,34.66,17.77
STU00746,CS305,1,23,146,76.28,28.23
STU00746,CS305,2,49,152,75.93,9.22
STU00746,CS301,3,36,82,78.54,38.78
STU00746,CS305,4,40,67,74.26,14.41
STU00746,CS303,5,31,103,98.66,35.28
STU00747,EE303,1,23,81,28.16,18.01
STU00747,EE305,2,22,0,45.41,26.34
STU00747,EE301,3,9,50,40.16,45.76
STU00747,EE305,4,21,77,33.54,2.0
STU00748,EC303,1,46,114,80.26,33.77
STU00748,EC301,2,48,79,71.38,24.58
STU00749,CS302,1,9,102,53.33,29.52
STU00749,CS301,2,38,68,48.81,18.52
STU00750,CE303,1,21,0,17.99,2.43
STU00750,CE303,2,0,23,31.84,2.0
STU00750,CE304,3,21,7,28.82,4.83
STU00750,CE305,4,36,68,37.47,2.0
STU00750,CE305,5,36,63,39.78,19.03
STU00750,CE304,6,10,14,40.66,29.73
STU00751,IT302,1,43,31,56.82,25.77
STU00751,IT302,2,20,80,47.8,38.59
STU00751,IT305,3,42,38,57.35,42.66
STU00752,EC305,1,2,94,79.07,17.63
STU00752,EC305,2,40,64,56.9,21.09
STU00752,EC305,3,29,90,42.34,2.0
STU00752,EC305,4,32,20,55.21,20.59
STU00752,EC303,5,35,77,59.14,16.1
STU00752,EC301,6,26,89,54.38,27.98
STU00753,EC302,1,28,114,22.88,7.76
STU00753,EC305,2,33,66,38.27,24.36
STU00753,EC302,3,24,51,53.96,14.93
STU00753,EC301,4,20,12,22.46,9.99
STU00753,EC303,5,0,58,37.09,27.59
STU00753,EC305,6,23,91,30.71,13.3
STU00754,CE304,1,5,0,37.5,13.3
STU00754,CE302,2,4,35,48.89,13.99
STU00754,CE301,3,11,59,24.87,8.74
STU00754,CE303,4,18,41,13.67,16.63
STU00754,CE302,5,33,87,39.41,21.37
STU00755,EC304,1,18,81,36.37,9.5
STU00755,EC302,2,0,47,35.95,2.0
STU00756,EE302,1,45,74,55.41,14.05
STU00756,EE302,2,5,135,47.56,29.92
STU00756,EE304,3,46,73,31.25,13.94
STU00757,IT303,1,10,35,34.84,4.35
STU00757,IT302,2,3,0,39.0,8.23
STU00757,IT302,3,0,0,12.09,6.44
STU00758,EE305,1,39,63,51.31,26.88
STU00758,EE302,2,62,56,72.73,21.54
STU00759,EC303,1,14,19,11.13,16.52
STU00759,EC301,2,0,88,8.4,2.0
STU00759,EC305,3,10,24,27.59,20.24
STU00760,IT301,1,72,124,70.06,34.82
STU00760,IT302,2,41,127,93.68,34.48
STU00760,IT303,3,39,159,99.95,31.67
STU00760,IT305,4,68,67,93.95,21.33
STU00760,IT302,5,43,168,91.92,38.33
STU00760,IT303,6,67,103,74.38,37.6
STU00761,IT304,1,16,44,60.94,19.44
STU00761,IT301,2,26,129,52.13,4.85
STU00762,EE305,1,26,62,46.43,29.53
STU00762,EE304,2,28,100,60.26,34.01
STU00762,EE302,3,30,75,59.76,26.08
STU00762,EE301,4,47,53,42.27,25.73
STU00762,EE302,5,11,78,66.42,18.22
STU00763,EC304,1,31,62,61.81,42.65
STU00763,EC301,2,46,103,49.76,21.45
STU00763,EC303,3,57,87,62.31,8.81
STU00763,EC305,4,32,69,69.57,26.86
STU00763,EC304,5,39,84,66.22,19.82
STU00764,IT301,1,28,73,70.33,31.37
STU00764,IT301,2,38,91,54.94,31.66
STU00764,IT302,3,4,89,57.64,18.03
STU00764,IT302,4,37,72,69.26,18.99
STU00765,CS301,1,54,101,55.64,2.0
STU00765,CS305,2,38,138,41.49,28.56
STU00765,CS305,3,40,93,82.42,35.18
STU00765,CS301,4,47,68,93.38,19.05
STU00766,EE301,1,24,71,61.23,11.53
STU00766,EE301,2,23,24,46.24,14.94
STU00766,EE303,3,35,80,40.36,2.0
STU00766,EE304,4,39,54,45.58,20.44
STU00766,EE303,5,51,53,30.7,21.38
STU00766,EE304,6,19,96,45.92,6.35
STU00767,EE304,1,21,18,18.29,15.77
STU00767,EE302,2,35,23,36.99,2.0
STU00767,EE301,3,14,40,16.96,24.02
STU00767,EE301,4,0,13,9.17,35.46
STU00767,EE304,5,7,41,22.61,2.0
STU00768,IT303,1,29,78,33.37,16.07
STU00768,IT303,2,6,88,46.34,11.84
STU00768,IT302,3,25,88,35.31,11.51
STU00768,IT304,4,15,84,40.6,2.0
STU00768,IT303,5,21,82,30.08,12.27
STU00769,ME302,1,6,132,40.9,11.43
STU00769,ME305,2,16,63,23.36,40.23
STU00769,ME304,3,19,34,24.47,10.1
STU00769,ME302,4,8,27,48.15,4.87
STU00770,CE303,1,9,80,31.2,24.11
STU00770,CE305,2,26,83,72.04,14.2
STU00771,EC303,1,34,82,30.24,22.64
STU00771,EC301,2,23,15,50.52,16.05
STU00771,EC303,3,33,119,57.89,24.73
STU00771,EC302,4,49,28,46.2,20.8
STU00772,EE303,1,19,36,15.1,27.66
STU00772,EE303,2,27,50,29.55,13.57
STU00772,EE304,3,5,46,54.72,2.65
STU00773,EE302,1,71,120,62.68,31.46
STU00773,EE301,2,86,108,82.41,25.32
STU00773,EE302,3,47,102,81.85,35.31
STU00774,CS305,1,30,80,72.03,35.54
STU00774,CS305,2,28,119,56.34,8.76
STU00774,CS304,3,37,65,54.24,22.51
STU00774,CS302,4,49,78,70.06,37.51
STU00774,CS301,5,38,67,94.49,42.57
STU00774,CS303,6,49,58,56.61,41.42
STU00775,EC305,1,32,132,70.05,48.71
STU00775,EC304,2,35,89,100.0,33.56
STU00775,EC304,3,47,172,99.26,44.76
STU00775,EC303,4,57,152,99.68,38.54
STU00776,EC302,1,26,81,59.54,41.54
STU00776,EC301,2,56,127,70.49,48.33
STU00776,EC305,3,9,88,50.72,20.21
STU00776,EC303,4,24,109,58.18,23.08
STU00777,CS302,1,45,65,46.72,18.83
STU00777,CS302,2,22,101,49.38,18.98
STU00777,CS304,3,31,25,33.16,11.17
STU00777,CS302,4,26,62,50.96,25.68
STU00777,CS303,5,21,67,55.49,30.66
STU00778,EC305,1,13,36,13.15,2.0
STU00778,EC304,2,9,0,0.0,2.0
STU00779,IT305,1,24,47,33.89,6.84
STU00779,IT304,2,28,51,17.65,11.07
STU00779,IT305,3,14,51,12.6,5.62
STU00779,IT305,4,8,29,34.54,5.47
STU00779,IT303,5,2,19,34.7,20.2
STU00779,IT303,6,17,64,25.87,23.42
STU00780,IT303,1,34,117,55.5,17.78
STU00780,IT303,2,49,85,97.92,23.23
STU00780,IT301,3,41,175,78.78,27.5
STU00780,IT303,4,58,55,85.44,18.85
STU00781,CS305,1,16,45,23.26,11.99
STU00781,CS301,2,38,71,54.86,20.48
STU00781,CS305,3,39,5,42.97,13.18
STU00781,CS301,4,40,24,49.38,7.6
STU00781,CS303,5,15,73,67.31,7.38
STU00781,CS304,6,30,109,50.23,2.42
STU00782,IT301,1,14,31,22.12,42.92
STU00782,IT305,2,15,53,12.88,9.72
STU00782,IT304,3,11,58,41.34,16.69
STU00782,IT301,4,3,80,20.63,23.74
STU00782,IT301,5,17,81,18.7,2.0
STU00782,IT305,6,16,22,23.85,2.0
STU00783,IT304,1,34,143,72.85,20.33
STU00783,IT301,2,44,53,64.8,37.0
STU00783,IT301,3,42,91,72.36,35.5
STU00783,IT305,4,31,51,49.09,34.45
STU00784,EE305,1,25,0,31.39,2.0
STU00784,EE304,2,6,55,20.65,2.0
STU00785,EE302,1,15,88,63.13,32.15
STU00785,EE303,2,22,104,24.63,2.17
STU00785,EE303,3,34,25,44.09,15.47
